"RK",TIERS,"PLAYER NAME",TEAM,"POS","AGE","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"491",15,"Dae'Quan Wright",PHI,"TE88","22","371","418","389.7","20.4","-"
"492",15,"Kaden Wetjen",PIT,"WR170","24","370","406","386.7","14.8","-"
"493",16,"Bam Knight",ARI,"RB115","25","371","434","397.0","26.9","-"
"494",16,"Antonio Gibson",FA,"RB116","28","351","443","397.0","46.0","-"
"495",16,"Ty Chandler",NO,"RB117","28","353","445","399.0","46.0","-"
"496",16,"Gabe Davis",FA,"WR171","27","355","444","399.5","44.5","-"
"497",16,"Jahdae Walker",CHI,"WR172","24","356","451","403.5","47.5","-"
"498",16,"Chase Roberts",LV,"WR173","25","358","429","393.5","35.5","-"
"499",16,"Austin Ekeler",FA,"RB118","31","362","458","410.0","48.0","-"
"500",16,"Jared Wiley",KC,"TE89","25","365","435","400.0","35.0","-"
"501",16,"Bo Melton",GB,"WR174","27","365","449","407.0","42.0","-"
"502",16,"Dean Connors",LAR,"RB119","22","367","441","404.0","37.0","-"
"503",16,"Xavier Hutchinson",HOU,"WR175","26","381","439","404.3","25.0","-"
"504",16,"Jeremy Ruckert",NYJ,"TE90","25","374","442","408.0","34.0","-"
"505",16,"Jaydn Ott",KC,"RB120","23","377","446","411.5","34.5","-"
"506",16,"Kalif Raymond",CHI,"WR176","31","378","436","407.0","29.0","-"
"507",16,"Roman Wilson",PIT,"WR177","25","379","453","416.0","37.0","-"
"508",16,"Thomas Fidone II",NYG,"TE91","23","393","426","407.3","13.8","-"
"509",16,"Miles Sanders",FA,"RB121","29","391","452","421.5","30.5","-"
"510",16,"Grant Calcaterra",PHI,"TE92","27","392","450","421.0","29.0","-"
"511",16,"Tyrell Shavers",BUF,"WR178","26","393","447","420.0","27.0","-"
"512",16,"Theo Wease Jr.",MIA,"WR179","25","396","448","422.0","26.0","-"
